Jared Cook,TE,NOS,414
Brian Hill,RB,ATL,413
Travis Homer,RB,SEA,409
Trey Burton,TE,IND,405
Tyrell Williams,WR,LVR,400
AJ Green,WR,CIN,399
Devin Asiasi,TE,NEP,396
Julian Edelman,WR,NEP,391
2021 Late 4th,PI,FA,387
Dede Westbrook,WR,JAC,387
2022 Early 4th,PI,FA,384
Quez Watkins,WR,PHI,383
Golden Tate,WR,NYG,382
Matt Breida,RB,MIA,381
Ryquell Armstead,RB,JAC,380
Olamide Zaccheaus,WR,ATL,378
Greg Ward,WR,PHI,375
Anthony Firkser,TE,TEN,374
Braxton Berrios,WR,NYJ,369
John Ross,WR,CIN,368
Chris Conley,WR,JAC,365
Carlos Hyde,RB,SEA,365
Randall Cobb,WR,HOU,361
Jack Doyle,TE,IND,352
Trayveon Williams,RB,CIN,350
Devin Funchess,WR,GBP,346
Royce Freeman,RB,DEN,343
Kendrick Bourne,WR,SFO,342
Adam Humphries,WR,TEN,341
Riley Ridley,WR,CHI,340
Kelvin Harmon,WR,WAS,337
Devine Ozigbo,RB,JAC,333
Dare Ogunbowale,RB,JAC,325
Equanimeous St Brown,WR,GBP,319
Samaje Perine,RB,CIN,317
Darwin Thompson,RB,KCC,313
Albert Wilson,WR,MIA,312
Jacob Eason,QB,IND,310
Jalen Richard,RB,LVR,305
Devontae Booker,RB,LVR,303
Olabisi Johnson,WR,MIN,299
Willie Snead,WR,BAL,296
JJ Arcega-Whiteside,WR,PHI,294
Jaylen Samuels,RB,PIT,291
KeeSean Johnson,WR,ARI,290
D'Ernest Johnson,RB,CLE,289
Kenny Stills,WR,BUF,287
Dwayne Haskins,QB,PIT,285
Bryce Love,RB,WAS,285
Josh Adams,RB,NYJ,275
Jimmy Graham,TE,CHI,275
Byron Pringle,WR,KCC,270
Javon Wims,WR,CHI,262
Peyton Barber,RB,WAS,262
Jordan Reed,TE,SFO,261
Richie James,WR,SFO,260
Antonio Callaway,WR,KCC,260
Cam Newton,QB,NEP,260
Nick Mullens,QB,SFO,259
CJ Uzomah,TE,CIN,255
Cordarrelle Patterson,WR,CHI,255
Taywan Taylor,WR,CLE,252
D'Onta Foreman,RB,TEN,251
Dante Pettis,WR,NYG,250
Corey Clement,RB,PHI,249
Josh Oliver,TE,JAC,246
Rex Burkhead,RB,NEP,243
Adam Shaheen,TE,MIA,242
DaeSean Hamilton,WR,DEN,237
Alex Smith,QB,WAS,236
Jacoby Brissett,QB,IND,228
Alshon Jeffery,WR,PHI,225
Ryan Fitzpatrick,QB,MIA,223
Mark Ingram,RB,FA,218
Jeremy McNichols,RB,TEN,214
Foster Moreau,TE,LVR,213
Zay Jones,WR,LVR,209
Jacob Hollister,TE,SEA,208
Kyle Rudolph,TE,MIN,200
Trey Quinn,WR,LVR,199
Lil'Jordan Humphrey,WR,NOS,199
Phillip Dorsett,WR,SEA,198
Adrian Peterson,RB,DET,196
2022 Late 4th,PI,FA,196
Justin Watson,WR,TBB,195
Hakeem Butler,WR,PHI,193
Darren Fells,TE,HOU,190
Jordan Howard,RB,PHI,190
Tyler Eifert,TE,JAC,183
DeAndre Washington,RB,MIA,180
Malcolm Perry,RB,MIA,179
Marquise Goodwin,WR,PHI,177
Andy Dalton,QB,DAL,176
Bo Scarbrough,RB,SEA,171
Brycen Hopkins,TE,LAR,169
Jarrett Stidham,QB,NEP,167
Trent Taylor,WR,SFO,166
David Sills,WR,NYG,165
Josh Rosen,QB,SFO,162
Demetrius Harris,TE,CHI,161
Mike Weber,RB,GBP,160
Gary Jennings,WR,IND,160
Jordan Thomas,TE,IND,160
Ryan Switzer,WR,CLE,159
Danny Amendola,WR,DET,157
Chris Warren,RB,LVR,154
Allen Hurns,WR,MIA,154
Kyle Allen,QB,WAS,154
Marqise Lee,WR,NEP,152
Tyrod Taylor,QB,LAC,146
Taylor Gabriel,WR,FA,143
Mason Rudolph,QB,PIT,143
Dexter Williams,RB,GBP,140
Maxx Williams,TE,ARI,140
Alex Collins,RB,SEA,139
DeSean Jackson,WR,PHI,139
Ashton Dulin,WR,IND,139
TJ Yeldon,RB,BUF,138
James Proche,WR,BAL,135
Mohamed Sanu,WR,DET,129
Nick Foles,QB,CHI,128
Devonta Freeman,RB,FA,128
Emanuel Hall,WR,WAS,124
Kahale Warring,TE,HOU,124
Elijah McGuire,RB,MIA,120
Derrius Guice,RB,FA,119
Dontrelle Inman,WR,WAS,118
Joe Reed,WR,LAC,116
Ty Montgomery,RB,NOS,114
John Kelly,RB,CLE,113
Thaddeus Moss,TE,WAS,109
Chris Thompson,RB,JAC,106
Rodney Anderson,RB,FA,105
Geoff Swaim,TE,TEN,102
Robert Foster,WR,WAS,101
CJ Prosise,RB,FA,100
Damarea Crockett,RB,DEN,99
Dwayne Washington,RB,NOS,97
Geronimo Allison,WR,DET,89
Alex Erickson,WR,CIN,87
Qadree Ollison,RB,ATL,86
Laquon Treadwell,WR,ATL,81
Stanley Morgan,WR,CIN,80
Juwann Winfree,WR,GBP,78
Josh Hill,TE,NOS,77
Ryan Griffin,TE,NYJ,75
Chris Moore,WR,BAL,72
Keith Kirkwood,WR,CAR,66
Dontrell Hilliard,RB,HOU,61
Kevin White,WR,SFO,61
Greg Dortch,WR,ATL,60
Caleb Wilson,TE,PHI,60
Jake Butt,TE,DEN,60
Jeff Heuerman,TE,FA,60
Chad Williams,WR,KCC,59
Anthony Johnson,WR,PIT,58
Dion Lewis,RB,NYG,56
Drew Brees,QB,NOS,55
Keelan Doss,WR,LVR,44
Larry Fitzgerald,WR,ARI,43
Frank Gore,RB,NYJ,42
Mark Walton,RB,FA,40
CJ Beathard,QB,SFO,35
Deon Cain,WR,BAL,29
Josh Doctson,WR,NYJ,24
Jake Fromm,QB,BUF,23
Elijah Holyfield,RB,PHI,22
Dez Bryant,WR,BAL,21
