JJ Arcega-Whiteside,WR,PHI,285
Kelvin Harmon,WR,WAS,285
Jordan Akins,TE,HOU,275
Chris Conley,WR,JAC,265
Peyton Barber,RB,WAS,263
Dare Ogunbowale,RB,JAC,262
DeAndre Washington,RB,MIA,258
Ty Montgomery,RB,NOS,252
Randall Cobb,WR,HOU,245
Richie James,WR,SFO,245
Jimmy Graham,TE,CHI,239
Laquon Treadwell,WR,ATL,233
Dante Pettis,WR,NYG,230
Jeremy McNichols,RB,TEN,228
David Sills,WR,NYG,219
Javon Wims,WR,CHI,219
Devonta Freeman,RB,FA,218
Corey Clement,RB,PHI,209
Mark Ingram,RB,FA,208
Qadree Ollison,RB,ATL,206
Rex Burkhead,RB,NEP,204
Marquise Goodwin,WR,PHI,201
Ryan Finley,QB,CIN,201
Jack Doyle,TE,IND,200
Hakeem Butler,WR,PHI,200
Josh Adams,RB,NYJ,199
Taywan Taylor,WR,CLE,192
Kyle Rudolph,TE,MIN,191
Gary Jennings,WR,IND,181
Malcolm Perry,RB,MIA,181
Caleb Wilson,TE,PHI,180
Maxx Williams,TE,ARI,180
Alex Collins,RB,SEA,171
Rodney Anderson,RB,FA,171
D'Ernest Johnson,RB,CLE,171
Dontrell Hilliard,RB,HOU,163
Greg Dortch,WR,ATL,161
Jordan Thomas,TE,IND,161
Chad Hansen,WR,HOU,156
Bo Scarbrough,RB,SEA,152
Phillip Dorsett,WR,SEA,150
Zay Jones,WR,LVR,144
Allen Hurns,WR,MIA,142
Elijah McGuire,RB,MIA,141
Trey Quinn,WR,LVR,140
Jordan Reed,TE,SFO,140
Dexter Williams,RB,GBP,138
Jake Luton,QB,JAC,136
Tyler Eifert,TE,JAC,135
Danny Amendola,WR,DET,134
Willie Snead,WR,BAL,133
Will Grier,QB,CAR,133
TJ Yeldon,RB,BUF,127
Adrian Peterson,RB,DET,126
Alshon Jeffery,WR,PHI,126
Ricky Seals-Jones,TE,KCC,121
Juwann Winfree,WR,GBP,119
Lil'Jordan Humphrey,WR,NOS,118
Keelan Doss,WR,LVR,115
Deon Cain,WR,BAL,110
DeSean Jackson,WR,PHI,110
Dwayne Washington,RB,NOS,105
Elijah Holyfield,RB,PHI,103
D'Onta Foreman,RB,TEN,103
John Kelly,RB,CLE,93
Dion Lewis,RB,NYG,93
Chris Thompson,RB,JAC,92
Trent Taylor,WR,SFO,91
CJ Beathard,QB,SFO,91
Alex Erickson,WR,CIN,90
Adam Shaheen,TE,MIA,88
Easton Stick,QB,LAC,87
Josiah Deguara,TE,GBP,87
Jake Butt,TE,DEN,86
Case Keenum,QB,CLE,86
Emanuel Hall,WR,WAS,85
Mike Weber,RB,GBP,83
Geoff Swaim,TE,TEN,78
Darren Fells,TE,HOU,70
Chris Warren,RB,LVR,60
Chris Moore,WR,BAL,58
Robert Foster,WR,WAS,49
Stanley Morgan,WR,CIN,39
CJ Prosise,RB,FA,39
Josh Gordon,WR,SEA,37
Paul Richardson,WR,FA,34
Lamar Miller,RB,WAS,25
Josh Doctson,WR,NYJ,24
Josh Hill,TE,NOS,22
Taylor Gabriel,WR,FA,0
Mohamed Sanu,WR,DET,0
Ryan Switzer,WR,CLE,0
Keith Kirkwood,WR,CAR,0
Demetrius Harris,TE,CHI,0
Anthony Johnson,WR,PIT,0
Damarea Crockett,RB,DEN,0
Dontrelle Inman,WR,WAS,0
Derrius Guice,RB,FA,0
Antonio Callaway,WR,KCC,0
Marqise Lee,WR,NEP,0
Geronimo Allison,WR,DET,0
Larry Fitzgerald,WR,ARI,0
Ashton Dulin,WR,IND,0
