Jake Luton,QB,JAC,134
Marqise Lee,WR,NEP,133
Kenny Stills,WR,FA,127
Rodney Anderson,RB,FA,124
Mason Rudolph,QB,PIT,122
Ricky Seals-Jones,TE,KCC,121
Dez Bryant,WR,BAL,121
Quincy Enunwa,WR,FA,120
Wendell Smallwood,RB,PIT,120
Trey Quinn,WR,JAC,119
Theo Riddick,RB,LVR,119
Dwayne Washington,RB,NOS,118
TJ Yeldon,RB,BUF,118
Josh Hill,TE,NOS,117
James Proche,WR,BAL,115
Jordan Howard,RB,PHI,109
Thaddeus Moss,TE,WAS,109
Geronimo Allison,WR,DET,107
Qadree Ollison,RB,ATL,106
Josh Oliver,TE,JAC,104
Keelan Doss,WR,LVR,103
Stanley Morgan,WR,CIN,100
Blake Bell,TE,DAL,100
Caleb Wilson,TE,PHI,99
Ashton Dulin,WR,IND,99
John Kelly,RB,FA,94
Chris Moore,WR,BAL,92
Deon Cain,WR,PIT,89
Keith Kirkwood,WR,CAR,86
David Sills,WR,NYG,85
Kahale Warring,TE,HOU,84
Emanuel Hall,WR,WAS,83
Quez Watkins,WR,PHI,83
Laquon Treadwell,WR,ATL,81
Geoff Swaim,TE,TEN,81
Mike Weber,RB,GBP,79
Ted Ginn Jr,WR,FA,79
Travis Benjamin,WR,SFO,78
Marcus Mariota,QB,LVR,77
Greg Olsen,TE,SEA,70
Alex Erickson,WR,CIN,67
Tyrod Taylor,QB,LAC,65
Josh Doctson,WR,NYJ,64
Jake Fromm,QB,BUF,62
Chris Hogan,WR,FA,61
Elijah McGuire,RB,MIA,60
Elijah Holyfield,RB,PHI,60
Juwann Winfree,WR,GBP,60
Corey Coleman,WR,FA,59
Will Grier,QB,CAR,59
Derrius Guice,RB,FA,59
Hakeem Butler,WR,FA,54
Josh Rosen,QB,FA,41
Kevin White,WR,SFO,41
Dexter Williams,RB,FA,40
Jake Butt,TE,DEN,40
Ryan Finley,QB,CIN,40
Tra Carson,RB,FA,40
Ryan Grant,WR,FA,40
Alex Barnes,RB,FA,40
