Julian Edelman,WR,NEP,412
Jack Doyle,TE,IND,411
Isaiah Hodgins,WR,BUF,407
2022 Mid 4th,PI,FA,405
Mark Ingram,RB,FA,399
Olamide Zaccheaus,WR,ATL,398
Jared Cook,TE,NOS,393
Braxton Berrios,WR,NYJ,390
John Ross,WR,CIN,387
Adam Humphries,WR,TEN,381
Cam Newton,QB,NEP,381
Justice Hill,RB,BAL,372
JJ Taylor,RB,NEP,368
Gardner Minshew,QB,JAC,367
Dan Arnold,TE,ARI,365
Matt Breida,RB,MIA,361
Cordarrelle Patterson,WR,CHI,355
Jimmy Graham,TE,CHI,353
Trayveon Williams,RB,CIN,351
Randall Cobb,WR,HOU,341
Peyton Barber,RB,WAS,341
Willie Snead,WR,BAL,336
2022 Late 4th,PI,FA,335
Dante Pettis,WR,NYG,330
Dare Ogunbowale,RB,JAC,324
Golden Tate,WR,NYG,322
Riley Ridley,WR,CHI,320
Ryquell Armstead,RB,JAC,320
Samaje Perine,RB,CIN,318
Devin Asiasi,TE,NEP,317
Anthony Firkser,TE,TEN,314
Albert Wilson,WR,MIA,312
Jacob Eason,QB,IND,310
Travis Homer,RB,SEA,309
Jalen Richard,RB,LVR,305
Rex Burkhead,RB,NEP,304
Richie James,WR,SFO,299
Equanimeous St Brown,WR,GBP,298
Auden Tate,WR,CIN,297
Marcus Mariota,QB,LVR,296
JJ Arcega-Whiteside,WR,PHI,295
Jacob Hollister,TE,SEA,289
Royce Freeman,RB,DEN,283
Devontae Booker,RB,LVR,283
Quez Watkins,WR,PHI,283
DeAndre Washington,RB,MIA,279
DaeSean Hamilton,WR,DEN,277
Jeremy McNichols,RB,TEN,274
Darwin Thompson,RB,KCC,273
Jaylen Samuels,RB,PIT,272
KeeSean Johnson,WR,ARI,269
Chris Thompson,RB,JAC,266
Devin Funchess,WR,GBP,266
Bryce Love,RB,WAS,265
Alshon Jeffery,WR,PHI,264
Antonio Callaway,WR,KCC,260
Kyle Rudolph,TE,MIN,259
Adrian Peterson,RB,DET,255
Jordan Reed,TE,SFO,242
Nick Mullens,QB,SFO,239
Kelvin Harmon,WR,WAS,237
Danny Amendola,WR,DET,236
Alex Smith,QB,WAS,236
CJ Uzomah,TE,CIN,235
Drew Brees,QB,NOS,235
Kyle Allen,QB,WAS,234
Devine Ozigbo,RB,JAC,233
Darren Fells,TE,HOU,230
Corey Clement,RB,PHI,229
Ryan Fitzpatrick,QB,MIA,222
